_id,id_l,id_r,name_l,addr_l,city_l,phone_l,type__l,name_r,addr_r,city_r,phone_r,type__r,type_match_pred,city_contain_pred,name_edit_pred,name_contain_pred,name_unmatch_pred,addr_contain_pred,addr_edit_pred,addr_num_match_pred,addr_unmatch_pred,phone_match_pred,city_unmatch_pred,phone_area_code_unmatch_pred
1371,885,185,'spring street natural restaurant & bar','62 spring st. at lafayette st.','new york',212/966-0290,american,'white house restaurant','3172 peachtree rd. ne',atlanta,404-237-7601,diners,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
1372,926,185,'colonnade restaurant','1879 cheshire bridge rd.',atlanta,404/874-5642,southern,'white house restaurant','3172 peachtree rd. ne',atlanta,404-237-7601,diners,-1,1,0,0,0,0,0,-1,0,-1,0,0
1373,1018,185,'izzy\'s steak & chop house','3345 steiner st.','san francisco',415/563-0487,'steak houses','white house restaurant','3172 peachtree rd. ne',atlanta,404-237-7601,diners,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
1374,632,187,'campton place','340 stockton st.','san francisco',415/955-5555,american,'bill\'s place','2315 clement st.','san francisco',415-221-5262,hamburgers,-1,1,0,0,0,0,0,-1,0,-1,0,0
1375,717,187,'american place','2 park ave. at 32nd st.','new york',212/684-2122,american,'bill\'s place','2315 clement st.','san francisco',415-221-5262,hamburgers,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
1376,537,188,'cafe bizou','14016 ventura blvd.','sherman oaks',818/788-3536,french,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1377,560,188,'cafe lalo','201 w. 83rd st.','new york',212/496-6031,'coffee bar','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1378,561,188,'cafe des artistes','1 w. 67th st.','new york',212/877-3500,continental,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
1379,585,188,'park avenue cafe','100 e. 63rd st.','new york',212/644-1900,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
1380,590,188,'river cafe','1 water st. at the east river',brooklyn,718/522-5200,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
1381,599,188,'union square cafe','21 e. 16th st.','new york',212/243-4020,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
1382,602,188,'coyote cafe','3799 las vegas blvd. s','las vegas',702/891-7349,southwestern,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1383,623,188,'cafe  ritz-carlton  buckhead','3434 peachtree rd.',atlanta,404/237-2700,'ext 6108 international','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1384,631,188,'cafe claude','7 claude la.','san francisco',415/392-3505,french,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,1,0,0,0,0,0,0,-1,-1,0,0
1385,642,188,'plumpjack cafe','3201 fillmore st.','san francisco',415/563-4755,mediterranean,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,1,-1,0,0,0,0,-1,0,-1,0,0
1386,657,188,'cafe pinot','700 w. fifth st.','los angeles',213/239-6500,californian,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1387,663,188,'clearwater cafe','168 w. colorado blvd.','los angeles',818/356-0959,'health food','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1388,674,188,'hard rock cafe','8600 beverly blvd.','los angeles',310/276-7605,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1389,708,188,'west beach cafe','60 n. venice blvd.','los angeles',310/823-5396,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
1390,732,188,'bryant park grill  roof restaurant and bp cafe','25 w. 40th st.  between 5th and 6th aves.','new york',212/840-6500,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
1391,735,188,'cafe bianco','1486 2nd ave.  between 77th and 78th sts.','new york',212/988-2655,'coffee bar','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1392,736,188,'cafe botanica','160 central park s','new york',212/484-5120,french,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1393,737,188,'cafe la fortuna','69 w. 71st st.','new york',212/724-5846,'coffee bar','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
1394,738,188,'cafe luxembourg','200 w. 70th st.','new york',212/873-7411,french,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1395,739,188,'cafe pierre','2 e. 61st st.','new york',212/940-8185,french,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
1396,740,188,'cafe centro','200 park ave.  between 45th st. and vanderbilt ave.','new york',212/818-1222,french,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1397,741,188,'cafe fes','246 w. 4th st. at charles st.','new york',212/924-7653,mediterranean,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1398,759,188,'corrado cafe','1013 3rd ave.  between 60th and 61st sts.','new york',212/753-5100,'coffee bar','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1399,760,188,'cupcake cafe','522 9th ave. at 39th st.','new york',212/465-1530,'coffee bar','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1400,766,188,'duane park cafe','157 duane st.  between w. broadway and hudson st.','new york',212/732-5555,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1401,771,188,'evergreen cafe','1288 1st ave. at 69th st.','new york',212/744-3266,asian,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
1402,776,188,'film center cafe','635 9th ave.  between 44th and 45th sts.','new york','212/ 262-2525',american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
1403,777,188,'fiorello\'s roman cafe','1900 broadway  between 63rd and 64th sts.','new york',212/595-5330,italian,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1404,786,188,'french roast cafe','2340 broadway at 85th st.','new york',212/799-1533,'coffee bar','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
1405,797,188,'hard rock cafe','221 w. 57th st.','new york',212/489-6565,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1406,805,188,'internet cafe','82 e. 3rd st.  between 1st and 2nd aves.','new york','212/ 614-0747','coffee bar','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
1407,835,188,'manhattan cafe','1161 1st ave.  between 63rd and 64th sts.','new york',212/888-6556,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
1408,842,188,'milan cafe and coffee bar','120 w. 23rd st.','new york',212/807-1801,'coffee bar','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1409,846,188,'motown cafe','104 w. 57th st.  near 6th ave.','new york',212/581-8030,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
1410,865,188,'popover cafe','551 amsterdam ave.  between 86th and 87th sts.','new york',212/595-8555,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
1411,888,188,'sweet\'n\'tart cafe','76 mott st. at canal st.','new york',212/334-8088,asian,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
1412,905,188,'victor\'s cafe','52 236 w. 52nd st.','new york',212/586-7714,'latin american','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
1413,921,188,'cafe renaissance','7050 jimmy carter blvd.  norcross',atlanta,770/441--0291,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1414,954,188,'sundown cafe','2165 cheshire bridge rd.',atlanta,404/321-1118,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
1415,966,188,'cafe michelle','1350 e. flamingo rd.','las vegas',702/735-8686,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1416,967,188,'cafe roma','3570 las vegas blvd. s','las vegas',702/731-7547,'coffee shops/diners','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1417,995,188,'cafe adriano','3347 fillmore st.','san francisco',415/474-4180,italian,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,1,0,0,0,0,0,-1,0,-1,0,0
1418,996,188,'cafe marimba','2317 chestnut st.','san francisco',415/776-1506,'mexican/latin american/spanish','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,1,0,0,0,0,0,-1,0,-1,0,0
1419,1007,188,'grand cafe hotel monaco','501 geary st.','san francisco',415/292-0101,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,1,0,0,0,0,0,-1,0,-1,0,0
1420,1046,188,'south park cafe','108 south park','san francisco',415/495-7275,french,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,1,-1,0,0,0,0,-1,-1,-1,0,0
1421,1049,188,'stars cafe','500 van ness ave.','san francisco',415/861-4344,american,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,1,0,0,0,0,0,-1,-1,-1,0,0
1422,1050,188,'stoyanof\'s cafe','1240 9th ave.','san francisco',415/664-3664,'greek and middle eastern','cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,1,0,0,0,0,0,-1,-1,-1,0,0
1423,1051,188,'straits cafe','3300 geary blvd.','san francisco',415/668-1783,asian,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,1,-1,0,0,0,0,-1,-1,-1,0,0
1424,1066,188,'zuni cafe & grill','1658 market st.','san francisco',415/552-2522,mediterranean,'cafe flore','2298 market st.','san francisco',415-621-8579,californian,-1,1,0,0,0,0,0,-1,0,-1,0,0
1425,742,189,'caffe dante','81 macdougal st.  between houston and bleeker sts.','new york',212/982-5275,'coffee bar','caffe greco','423 columbus ave.','san francisco',415-397-6261,continental,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
1426,743,189,'caffe dell\'artista','46 greenwich ave.','new york',212/645-4431,'coffee bar','caffe greco','423 columbus ave.','san francisco',415-397-6261,continental,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
1427,744,189,'caffe lure','169 sullivan st.  between houston and bleecker sts.','new york',212/473-2642,french,'caffe greco','423 columbus ave.','san francisco',415-397-6261,continental,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1428,745,189,'caffe reggio','119 macdougal st.  between 3rd and bleecker sts.','new york',212/475-9557,'coffee bar','caffe greco','423 columbus ave.','san francisco',415-397-6261,continental,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1429,746,189,'caffe roma','385 broome st. at mulberry','new york',212/226-8413,'coffee bar','caffe greco','423 columbus ave.','san francisco',415-397-6261,continental,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1430,747,189,'caffe vivaldi','32 jones st. at bleecker st.','new york',212/691-7538,'coffee bar','caffe greco','423 columbus ave.','san francisco',415-397-6261,continental,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
1431,748,189,'caffe bondi ristorante','7 w. 20th st.','new york',212/691-8136,italian,'caffe greco','423 columbus ave.','san francisco',415-397-6261,continental,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
1432,661,191,'cha cha cha','656 n. virgil ave.','los angeles',213/664-7723,caribbean,'cha cha cha\'s','1805 haight st.','san francisco',415-386-5758,caribbean,1,-1,1,1,0,0,0,-1,-1,-1,-1,-1
1433,537,193,'cafe bizou','14016 ventura blvd.','sherman oaks',818/788-3536,french,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
1434,560,193,'cafe lalo','201 w. 83rd st.','new york',212/496-6031,'coffee bar','dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
1435,561,193,'cafe des artistes','1 w. 67th st.','new york',212/877-3500,continental,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
1436,585,193,'park avenue cafe','100 e. 63rd st.','new york',212/644-1900,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1437,590,193,'river cafe','1 water st. at the east river',brooklyn,718/522-5200,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
1438,599,193,'union square cafe','21 e. 16th st.','new york',212/243-4020,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
1439,602,193,'coyote cafe','3799 las vegas blvd. s','las vegas',702/891-7349,southwestern,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1440,623,193,'cafe  ritz-carlton  buckhead','3434 peachtree rd.',atlanta,404/237-2700,'ext 6108 international','dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
1441,631,193,'cafe claude','7 claude la.','san francisco',415/392-3505,french,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,1,-1,0,0,0,0,0,-1,-1,0,0
1442,642,193,'plumpjack cafe','3201 fillmore st.','san francisco',415/563-4755,mediterranean,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,1,0,0,0,0,0,-1,0,-1,0,0
1443,657,193,'cafe pinot','700 w. fifth st.','los angeles',213/239-6500,californian,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
1444,663,193,'clearwater cafe','168 w. colorado blvd.','los angeles',818/356-0959,'health food','dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1445,674,193,'hard rock cafe','8600 beverly blvd.','los angeles',310/276-7605,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1446,708,193,'west beach cafe','60 n. venice blvd.','los angeles',310/823-5396,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1
1447,732,193,'bryant park grill  roof restaurant and bp cafe','25 w. 40th st.  between 5th and 6th aves.','new york',212/840-6500,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
1448,735,193,'cafe bianco','1486 2nd ave.  between 77th and 78th sts.','new york',212/988-2655,'coffee bar','dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
1449,736,193,'cafe botanica','160 central park s','new york',212/484-5120,french,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
1450,737,193,'cafe la fortuna','69 w. 71st st.','new york',212/724-5846,'coffee bar','dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
1451,738,193,'cafe luxembourg','200 w. 70th st.','new york',212/873-7411,french,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1452,739,193,'cafe pierre','2 e. 61st st.','new york',212/940-8185,french,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
1453,740,193,'cafe centro','200 park ave.  between 45th st. and vanderbilt ave.','new york',212/818-1222,french,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
1454,741,193,'cafe fes','246 w. 4th st. at charles st.','new york',212/924-7653,mediterranean,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
1455,759,193,'corrado cafe','1013 3rd ave.  between 60th and 61st sts.','new york',212/753-5100,'coffee bar','dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1456,760,193,'cupcake cafe','522 9th ave. at 39th st.','new york',212/465-1530,'coffee bar','dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,1,0,-1,-1,-1
1457,766,193,'duane park cafe','157 duane st.  between w. broadway and hudson st.','new york',212/732-5555,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1458,771,193,'evergreen cafe','1288 1st ave. at 69th st.','new york',212/744-3266,asian,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1459,776,193,'film center cafe','635 9th ave.  between 44th and 45th sts.','new york','212/ 262-2525',american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1460,777,193,'fiorello\'s roman cafe','1900 broadway  between 63rd and 64th sts.','new york',212/595-5330,italian,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1461,786,193,'french roast cafe','2340 broadway at 85th st.','new york',212/799-1533,'coffee bar','dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1462,797,193,'hard rock cafe','221 w. 57th st.','new york',212/489-6565,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1463,805,193,'internet cafe','82 e. 3rd st.  between 1st and 2nd aves.','new york','212/ 614-0747','coffee bar','dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
1464,835,193,'manhattan cafe','1161 1st ave.  between 63rd and 64th sts.','new york',212/888-6556,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1465,842,193,'milan cafe and coffee bar','120 w. 23rd st.','new york',212/807-1801,'coffee bar','dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,-1,0,0,0,0,-1,0,-1,-1,-1
1466,846,193,'motown cafe','104 w. 57th st.  near 6th ave.','new york',212/581-8030,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1467,865,193,'popover cafe','551 amsterdam ave.  between 86th and 87th sts.','new york',212/595-8555,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1468,888,193,'sweet\'n\'tart cafe','76 mott st. at canal st.','new york',212/334-8088,asian,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,0,0,-1,-1,-1
1469,905,193,'victor\'s cafe','52 236 w. 52nd st.','new york',212/586-7714,'latin american','dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,0,-1,-1,-1
1470,921,193,'cafe renaissance','7050 jimmy carter blvd.  norcross',atlanta,770/441--0291,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
1471,954,193,'sundown cafe','2165 cheshire bridge rd.',atlanta,404/321-1118,american,'dottie\'s true blue cafe','522 jones st.','san francisco',415-885-2767,diners,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1
